repo,package_name,dependency_type,dependency,version_spec,min_version
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,langgraph-prebuilt,1.0.7,1.0.7
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,langgraph-sdk,0.3.3,0.3.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,langsmith,0.6.6,0.6.6
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mako,1.3.10,1.3.10
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,markupsafe,3.0.3,3.0.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,marshmallow,3.26.2,3.26.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,matplotlib,3.10.8,3.10.8
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mcp,1.26.0,1.26.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mlflow,3.8.1,3.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mlflow-skinny,3.8.1,3.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mlflow-tracing,3.8.1,3.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,multidict,6.7.1,6.7.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,mypy-extensions,1.1.0,1.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,nest-asyncio,1.6.0,1.6.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,numpy,1.26.4,1.26.4
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,numpy,2.4.1,2.4.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,openai,2.16.0,2.16.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,openai-agents,0.7.0,0.7.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,opentelemetry-api,1.39.1,1.39.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,opentelemetry-proto,1.39.1,1.39.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,opentelemetry-sdk,1.39.1,1.39.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,opentelemetry-semantic-conventions,0.60b1,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,orjson,3.11.5,3.11.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,ormsgpack,1.12.2,1.12.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,packaging,25.0,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pandas,2.3.3,2.3.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pillow,12.1.0,12.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pluggy,1.6.0,1.6.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,propcache,0.4.1,0.4.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,protobuf,6.33.4,6.33.4
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,psycopg,3.3.2,3.3.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,psycopg-binary,3.3.2,3.3.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,psycopg-pool,3.3.0,3.3.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,py4j,0.10.9.7,0.10.9
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,py4j,0.10.9.9,0.10.9
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyarrow,22.0.0,22.0.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyasn1,0.6.2,0.6.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyasn1-modules,0.4.2,0.4.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pycparser,3.0,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pydantic,2.12.5,2.12.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pydantic-core,2.41.5,2.41.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pydantic-settings,2.12.0,2.12.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pygments,2.19.2,2.19.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyjwt,2.10.1,2.10.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyparsing,3.3.2,3.3.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pytest,9.0.2,9.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pytest-asyncio,1.3.0,1.3.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pytest-timeout,2.4.0,2.4.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,python-dateutil,2.9.0.post0,2.9.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,python-dotenv,1.2.1,1.2.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,python-multipart,0.0.22,0.0.22
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pytz,2025.2,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pywin32,311,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,pyyaml,6.0.3,6.0.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,referencing,0.37.0,0.37.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,regex,2026.1.15,2026.1.15
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,requests,2.32.5,2.32.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,requests-toolbelt,1.0.0,1.0.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,rpds-py,0.30.0,0.30.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,rsa,4.9.1,4.9.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,ruff,0.14.10,0.14.10
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,scikit-learn,1.7.2,1.7.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,scikit-learn,1.8.0,1.8.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,scipy,1.15.3,1.15.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,scipy,1.17.0,1.17.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,setuptools,80.10.2,80.10.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,six,1.17.0,1.17.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,smmap,5.0.2,5.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,sniffio,1.3.1,1.3.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,sqlalchemy,2.0.46,2.0.46
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,sqlparse,0.5.5,0.5.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,sse-starlette,3.2.0,3.2.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,starlette,0.50.0,0.50.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tabulate,0.9.0,0.9.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tenacity,9.1.2,9.1.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,threadpoolctl,3.6.0,3.6.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tiktoken,0.12.0,0.12.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tomli,2.4.0,2.4.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tqdm,4.67.1,4.67.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,ty,0.0.14,0.0.14
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,types-requests,2.32.4.20260107,2.32.4
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,typing-extensions,4.15.0,4.15.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,typing-inspect,0.9.0,0.9.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,typing-inspection,0.4.2,0.4.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,tzdata,2025.3,
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,unitycatalog-ai,0.3.2,0.3.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,unitycatalog-client,0.3.1,0.3.1
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,unitycatalog-langchain,0.3.0,0.3.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,unitycatalog-openai,0.2.0,0.2.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,urllib3,2.6.3,2.6.3
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,uuid-utils,0.14.0,0.14.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,uvicorn,0.40.0,0.40.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,waitress,3.0.2,3.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,werkzeug,3.1.5,3.1.5
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,xxhash,3.6.0,3.6.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,yarl,1.22.0,1.22.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,zipp,3.23.0,3.23.0
databricks-ai-bridge,databricks-ai-bridge,transitive-pypi,zstandard,0.25.0,0.25.0
